id,pid,host,nonce,sent_time,time_to_send,time_to_rcpt,recv_time
0,0,val2,0,0.020,0.025,-1744233410.308,-1744233410.263
1,1,val1,0,0.030,0.023,-1744233410.316,-1744233410.263
2,2,val2,0,0.040,0.025,-1744233410.328,-1744233410.263
3,4,val1,0,0.060,0.022,-1744233410.344,-1744233410.263
4,3,val2,0,0.050,0.035,-1744233410.348,-1744233410.263
5,0,val3,1,0.071,0.026,-1744233410.360,-1744233410.263
6,1,val2,1,0.081,0.023,-1744233410.367,-1744233410.263
7,2,val3,1,0.090,0.025,-1744233410.378,-1744233410.263
8,3,val2,1,0.101,0.022,-1744233410.385,-1744233410.263
9,4,val1,1,0.110,0.021,-1744233410.395,-1744233410.263
10,0,val3,2,0.121,0.022,-1744233410.405,-1744233410.263
11,1,val1,2,0.131,0.022,-1744233410.416,-1744233410.263
12,2,val2,2,0.141,0.022,-1744233410.426,-1744233410.263
13,3,val1,2,0.151,0.023,-1744233410.437,-1744233410.263
14,4,val3,2,0.161,0.022,-1744233410.446,-1744233410.263
15,0,val2,3,0.172,0.021,-1744233410.457,-1744233410.263
16,2,val1,3,0.193,0.022,-1744233410.478,-1744233410.263
17,1,val2,3,0.182,0.031,-1744233410.476,-1744233410.263
18,3,val3,3,0.203,0.024,-1744233410.490,-1744233410.263
19,4,val2,3,0.212,0.022,-1744233410.497,-1744233410.263
20,0,val1,4,0.223,0.022,-1744233410.508,-1744233410.263
21,2,val3,4,0.245,0.022,-1744233410.529,-1744233410.263
22,3,val3,4,0.254,0.032,-1744233410.549,-1744233410.263
23,1,val2,4,0.233,0.022,-1744233410.517,-1744233410.263
24,4,val1,4,0.262,0.022,-1744233410.547,-1744233410.263
25,0,val3,5,0.274,0.030,-1744233410.567,-1744233410.263
26,2,val2,5,0.295,0.023,-1744233410.581,-1744233410.263
27,1,val3,5,0.284,0.039,-1744233410.586,-1744233410.263
28,4,val2,5,0.314,0.024,-1744233410.600,-1744233410.263
