id,pid,host,nonce,sent_time,time_to_send,time_to_rcpt,recv_time
0,1,val1,11,1.145,0.003,1.841,2.990
1,2,val1,20,2.072,0.003,0.916,2.991
2,1,val1,6,0.642,0.004,2.346,2.992
3,1,val3,4,0.440,0.003,2.549,2.993
4,2,val3,18,1.870,0.003,1.121,2.994
5,2,val1,17,1.769,0.003,1.222,2.994
6,2,val2,19,1.971,0.004,1.020,2.995
7,2,val3,21,2.173,0.004,0.818,2.995
8,1,val1,3,0.340,0.003,2.655,2.999
9,1,val3,2,0.240,0.003,2.757,2.999
10,2,val1,16,1.669,0.003,1.327,2.999
11,2,val2,15,1.568,0.003,1.428,3.000
12,1,val1,1,0.139,0.003,2.857,2.999
13,1,val1,0,0.038,0.004,2.958,3.000
14,2,val3,14,1.468,0.003,1.529,3.000
15,2,val1,13,1.367,0.003,1.630,3.000
16,3,val3,28,2.899,0.003,0.102,3.004
17,3,val1,27,2.798,0.003,0.205,3.007
18,3,val2,26,2.697,0.003,0.306,3.007
19,3,val1,21,2.192,0.003,0.812,3.007
20,3,val1,25,2.597,0.004,0.407,3.008
21,3,val3,20,2.092,0.003,0.916,3.010
22,3,val1,24,2.496,0.004,0.511,3.011
23,3,val2,22,2.294,0.004,0.713,3.011
24,3,val1,23,2.396,0.004,0.611,3.011
25,0,val2,13,1.331,0.003,1.684,3.018
26,0,val2,12,1.229,0.003,1.787,3.019
27,0,val1,10,1.026,0.003,1.991,3.020
28,0,val2,11,1.127,0.003,1.890,3.020
29,0,val3,6,0.622,0.003,2.395,3.020
30,0,val2,8,0.824,0.003,2.193,3.021
31,0,val1,7,0.723,0.003,2.295,3.021
32,0,val3,4,0.420,0.003,2.598,3.021
33,3,val2,19,1.991,0.003,1.027,3.021
34,0,val2,5,0.521,0.003,2.497,3.022
35,3,val1,18,1.890,0.003,1.128,3.022
36,0,val1,9,0.925,0.004,2.093,3.022
37,3,val3,16,1.689,0.003,1.330,3.022
38,0,val3,3,0.320,0.003,2.699,3.022
39,3,val2,14,1.488,0.003,1.532,3.023
40,0,val2,2,0.219,0.003,2.800,3.023
41,0,val3,1,0.119,0.003,2.901,3.023
42,0,val2,0,0.018,0.004,3.001,3.023
43,3,val1,17,1.790,0.003,1.231,3.023
44,3,val1,15,1.588,0.004,1.432,3.024
45,4,val3,28,2.921,0.003,0.103,3.027
46,4,val1,27,2.820,0.003,0.206,3.028
47,4,val2,26,2.720,0.003,0.306,3.029
48,4,val2,21,2.214,0.003,0.812,3.029
49,4,val3,25,2.619,0.003,0.411,3.033
50,4,val2,24,2.517,0.004,0.512,3.034
51,4,val1,22,2.316,0.003,0.715,3.034
52,4,val3,23,2.417,0.004,0.615,3.035
53,4,val3,20,2.114,0.003,0.919,3.036
54,3,val2,13,1.387,0.003,1.645,3.036
55,3,val1,11,1.185,0.003,1.847,3.036
56,3,val3,10,1.085,0.003,1.948,3.036
57,3,val3,8,0.884,0.003,2.150,3.036
58,4,val1,18,1.912,0.003,1.122,3.037
59,4,val1,17,1.811,0.003,1.223,3.037
60,3,val1,9,0.984,0.003,2.050,3.037
61,3,val2,12,1.286,0.003,1.747,3.037
62,3,val2,7,0.783,0.003,2.251,3.037
63,4,val3,19,2.013,0.004,1.021,3.037
64,3,val1,6,0.683,0.003,2.352,3.038
65,3,val2,5,0.582,0.003,2.453,3.038
66,4,val2,16,1.711,0.003,1.328,3.042
67,4,val3,15,1.610,0.003,1.429,3.043
68,4,val2,13,1.409,0.003,1.631,3.043
69,4,val1,14,1.510,0.003,1.531,3.044
70,3,val3,4,0.481,0.003,2.560,3.044
71,3,val1,3,0.380,0.003,2.661,3.044
72,3,val2,2,0.279,0.003,2.762,3.044
73,3,val3,0,0.078,0.004,2.963,3.045
74,3,val1,1,0.179,0.003,2.863,3.045
75,2,val3,12,1.267,0.003,1.778,3.048
76,2,val2,10,1.064,0.003,1.981,3.048
77,2,val1,9,0.963,0.003,2.082,3.048
78,2,val2,5,0.560,0.003,2.485,3.049
79,0,val3,29,2.943,0.003,0.102,3.049
80,2,val3,8,0.863,0.003,2.183,3.049
81,2,val1,7,0.762,0.003,2.284,3.049
82,2,val2,4,0.460,0.003,2.587,3.049
83,2,val1,2,0.259,0.003,2.788,3.050
84,2,val3,11,1.166,0.005,1.879,3.050
85,2,val3,6,0.661,0.003,2.386,3.050
86,2,val2,3,0.360,0.003,2.688,3.051
87,2,val1,1,0.159,0.003,2.889,3.051
88,2,val2,0,0.058,0.004,2.989,3.051
89,0,val2,28,2.843,0.003,0.206,3.052
90,0,val3,25,2.540,0.003,0.509,3.052
91,0,val3,26,2.641,0.003,0.409,3.052
92,0,val1,27,2.742,0.004,0.307,3.053
93,4,val1,12,1.309,0.003,1.748,3.060
94,4,val2,10,1.105,0.003,1.952,3.060
95,4,val2,7,0.802,0.003,2.255,3.060
96,4,val1,11,1.207,0.003,1.851,3.061
97,0,val2,24,2.439,0.003,0.618,3.060
98,0,val1,23,2.338,0.003,0.719,3.061
99,0,val3,22,2.238,0.003,0.820,3.061
100,0,val1,20,2.036,0.004,1.022,3.061
101,0,val2,21,2.136,0.003,0.922,3.062
102,0,val2,19,1.935,0.004,1.123,3.062
103,1,val2,29,2.959,0.003,0.103,3.065
104,1,val2,28,2.859,0.003,0.206,3.068
105,1,val2,25,2.557,0.003,0.508,3.068
106,1,val1,27,2.758,0.003,0.307,3.068
107,1,val2,26,2.657,0.004,0.407,3.069
108,0,val2,17,1.734,0.003,1.331,3.068
109,0,val1,15,1.532,0.003,1.533,3.068
110,0,val3,14,1.431,0.003,1.634,3.069
111,0,val2,18,1.835,0.003,1.231,3.069
112,0,val2,16,1.633,0.003,1.433,3.069
113,1,val3,20,2.052,0.003,1.016,3.071
114,1,val2,21,2.153,0.003,0.915,3.072
115,1,val3,24,2.457,0.004,0.611,3.072
116,1,val3,22,2.255,0.004,0.820,3.079
117,4,val2,4,0.500,0.003,2.575,3.079
118,1,val1,18,1.851,0.003,1.225,3.079
119,1,val2,17,1.750,0.003,1.326,3.079
120,4,val1,9,1.004,0.003,2.072,3.079
121,4,val1,8,0.903,0.003,2.172,3.079
122,1,val3,23,2.356,0.004,0.719,3.080
123,4,val2,0,0.098,0.004,2.978,3.080
124,1,val1,19,1.952,0.004,1.124,3.080
125,4,val1,1,0.199,0.003,2.878,3.080
126,4,val3,5,0.601,0.003,2.476,3.080
127,4,val3,6,0.702,0.003,2.375,3.080
128,4,val3,3,0.400,0.003,2.678,3.081
129,4,val3,2,0.299,0.003,2.779,3.081
130,2,val1,28,2.879,0.003,0.211,3.094
131,2,val3,26,2.677,0.003,0.413,3.094
132,1,val1,16,1.649,0.003,1.442,3.094
133,2,val2,25,2.577,0.003,0.515,3.094
134,2,val3,27,2.779,0.004,0.312,3.094
135,2,val2,24,2.476,0.003,0.616,3.095
136,1,val3,15,1.548,0.003,1.543,3.095
137,1,val2,12,1.246,0.003,1.846,3.095
138,2,val3,22,2.274,0.003,0.818,3.095
139,1,val2,9,0.944,0.003,2.148,3.095
140,2,val3,23,2.375,0.004,0.717,3.096
141,1,val3,13,1.347,0.003,1.746,3.096
142,1,val3,14,1.447,0.003,1.645,3.096
143,1,val3,10,1.045,0.003,2.048,3.096
144,1,val3,7,0.743,0.003,2.351,3.097
145,1,val2,8,0.844,0.003,2.250,3.097
146,1,val2,5,0.541,0.003,2.553,3.097
147,4,val2,56,5.739,0.004,2.245,7.988
148,4,val2,55,5.639,0.004,2.345,7.988
149,4,val1,57,5.841,0.004,2.144,7.989
150,4,val3,58,5.941,0.004,2.045,7.989
151,1,val2,49,4.970,0.005,3.015,7.991
152,1,val3,47,4.770,0.004,3.217,7.991
153,1,val1,45,4.569,0.004,3.419,7.991
154,1,val3,44,4.468,0.004,3.519,7.992
155,1,val1,38,3.865,0.004,4.123,7.992
156,1,val2,48,4.870,0.004,3.118,7.992
157,1,val2,46,4.669,0.004,3.320,7.993
158,1,val3,43,4.368,0.004,3.621,7.993
159,1,val3,42,4.267,0.004,3.723,7.993
160,1,val3,41,4.166,0.004,3.824,7.995
161,1,val3,40,4.066,0.004,3.925,7.995
162,1,val3,39,3.966,0.004,4.026,7.996
163,3,val3,58,5.923,0.004,2.070,7.997
164,3,val1,55,5.620,0.004,2.373,7.997
165,3,val2,53,5.420,0.004,2.574,7.997
166,2,val2,58,5.905,0.006,2.087,7.998
167,2,val3,52,5.299,0.003,2.695,7.998
168,2,val1,56,5.703,0.006,2.290,7.998
169,3,val1,54,5.520,0.004,2.474,7.998
170,3,val3,57,5.822,0.004,2.172,7.998
171,3,val2,50,5.116,0.004,2.878,7.998
172,3,val1,56,5.722,0.004,2.272,7.999
173,3,val3,51,5.218,0.005,2.776,7.999
174,3,val1,52,5.319,0.004,2.677,7.999
175,2,val1,57,5.804,0.006,2.189,7.999
176,2,val2,53,5.400,0.004,2.595,7.999
177,2,val3,51,5.198,0.004,2.797,7.999
178,2,val1,47,4.795,0.004,3.201,8.000
179,2,val3,46,4.694,0.004,3.302,8.000
