id,pid,host,nonce,sent_time,time_to_send,time_to_rcpt,recv_time
0,1,val1,22,0.593,0.008,2.841,3.442
1,1,val1,11,0.310,0.006,3.128,3.445
2,2,val1,6,0.188,0.005,3.253,3.445
3,3,val1,40,1.065,0.009,2.373,3.447
4,4,val1,55,1.468,0.010,1.972,3.450
5,2,val1,70,1.834,0.009,1.617,3.460
6,3,val1,2,0.088,0.004,3.371,3.463
7,1,val1,30,0.799,0.010,2.668,3.477
8,1,val1,39,1.034,0.010,2.434,3.477
9,4,val1,59,1.570,0.006,1.904,3.481
10,4,val1,54,1.442,0.012,2.031,3.485
11,1,val1,43,1.136,0.011,2.343,3.490
12,1,val1,31,0.825,0.009,2.658,3.492
13,3,val1,48,1.272,0.009,2.219,3.500
14,2,val1,58,1.526,0.009,1.964,3.499
15,2,val1,18,0.497,0.006,2.998,3.500
16,4,val1,2,0.094,0.004,3.405,3.504
17,4,val1,99,2.603,0.018,0.885,3.506
18,1,val1,35,0.929,0.009,2.569,3.507
19,1,val1,80,2.087,0.004,1.420,3.511
20,2,val1,107,2.792,0.010,0.713,3.515
21,2,val1,50,1.321,0.009,2.188,3.518
22,4,val1,43,1.158,0.012,2.350,3.520
23,1,val1,100,2.605,0.006,0.912,3.524
24,2,val1,42,1.112,0.010,2.405,3.527
25,1,val1,108,2.809,0.011,0.708,3.528
26,2,val1,3,0.110,0.004,3.415,3.529
27,3,val1,34,0.911,0.008,2.611,3.530
28,4,val1,79,2.088,0.014,1.432,3.533
29,2,val1,30,0.805,0.008,2.725,3.538
30,1,val1,76,1.986,0.011,1.542,3.538
31,1,val1,64,1.677,0.006,1.861,3.544
32,2,val1,27,0.729,0.007,2.804,3.540
33,2,val1,22,0.601,0.007,2.940,3.547
34,2,val1,14,0.395,0.008,3.146,3.550
35,3,val1,52,1.374,0.006,2.170,3.549
36,1,val1,28,0.747,0.006,2.792,3.546
37,4,val1,0,0.042,0.007,3.508,3.557
38,3,val1,67,1.764,0.007,1.788,3.558
39,3,val1,113,2.950,0.015,0.595,3.559
40,0,val1,87,2.262,0.017,1.282,3.562
41,0,val1,111,2.885,0.020,0.661,3.566
42,1,val1,84,2.190,0.006,1.371,3.568
43,2,val1,23,0.626,0.006,2.938,3.570
44,3,val1,105,2.746,0.011,0.820,3.578
45,1,val1,48,1.264,0.007,2.298,3.569
46,2,val1,54,1.423,0.011,2.138,3.573
47,4,val1,20,0.559,0.006,3.016,3.580
48,3,val1,29,0.782,0.007,2.791,3.580
49,4,val1,52,1.389,0.010,2.184,3.583
50,0,val1,35,0.925,0.010,2.650,3.585
51,0,val1,59,1.541,0.007,2.039,3.588
52,1,val1,16,0.440,0.006,3.153,3.599
53,4,val1,39,1.054,0.008,2.540,3.603
54,2,val1,51,1.346,0.011,2.246,3.603
55,1,val1,101,2.630,0.008,0.966,3.604
56,3,val1,36,0.962,0.009,2.630,3.601
57,4,val1,76,2.009,0.009,1.588,3.606
58,0,val1,99,2.574,0.015,1.020,3.609
59,1,val1,32,0.853,0.007,2.754,3.614
60,2,val1,55,1.448,0.010,2.159,3.617
61,1,val1,81,2.113,0.007,1.497,3.617
62,2,val1,15,0.420,0.005,3.195,3.620
63,3,val1,24,0.652,0.006,2.966,3.624
64,3,val1,65,1.712,0.005,1.907,3.624
65,4,val1,28,0.767,0.007,2.856,3.630
66,4,val1,100,2.630,0.005,0.996,3.632
67,0,val1,68,1.771,0.012,1.851,3.633
68,0,val1,104,2.704,0.010,0.922,3.636
69,1,val1,97,2.526,0.009,1.107,3.641
70,1,val1,105,2.732,0.018,0.894,3.644
71,3,val1,94,2.461,0.010,1.176,3.648
72,2,val1,99,2.585,0.020,1.042,3.646
73,3,val1,57,1.503,0.006,2.142,3.651
74,4,val1,48,1.286,0.006,2.363,3.655
75,4,val1,112,2.944,0.014,0.703,3.661
76,0,val1,16,0.436,0.005,3.225,3.666
77,4,val2,93,2.447,0.009,1.212,3.667
78,2,val1,0,0.032,0.007,3.629,3.668
79,1,val1,13,0.361,0.007,3.293,3.661
80,3,val1,56,1.477,0.013,2.184,3.674
81,4,val2,104,2.735,0.015,0.921,3.671
82,3,val1,69,1.815,0.007,1.856,3.677
83,4,val1,53,1.415,0.005,2.259,3.680
84,0,val1,60,1.566,0.007,2.108,3.682
85,2,val1,80,2.092,0.009,1.570,3.671
86,2,val1,39,1.035,0.009,2.645,3.689
87,2,val1,76,1.989,0.008,1.695,3.691
88,4,val3,90,2.370,0.010,1.303,3.683
89,1,val1,1,0.053,0.005,3.629,3.686
90,3,val1,89,2.332,0.011,1.352,3.695
91,0,val1,48,1.257,0.004,2.423,3.684
92,4,val2,81,2.138,0.013,1.545,3.696
93,2,val2,34,0.906,0.010,2.788,3.704
94,1,val2,26,0.697,0.007,2.998,3.702
95,4,val2,17,0.479,0.005,3.214,3.699
96,4,val1,65,1.724,0.006,1.971,3.701
